scope	group_id	endpoint_family	normalized_unit	n	bin_index	lower_inclusive	upper	upper_inclusive	count	assay_family	parameter_basis	parameter_semantics	target_transform
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	10	-8.348	-8.2368	false	12	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	11	-8.2368	-8.1256	false	9	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	12	-8.1256	-8.0144	false	14	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	13	-8.0144	-7.9032	false	27	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	14	-7.9032	-7.792	false	23	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	15	-7.792	-7.6808	false	20	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	16	-7.6808	-7.5696	false	26	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	17	-7.5696	-7.4584	false	31	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	18	-7.4584	-7.3472	false	34	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	19	-7.3472	-7.236	false	52	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	20	-7.236	-7.1248	false	60	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	21	-7.1248	-7.0136	false	54	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	22	-7.0136	-6.9024	false	82	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	23	-6.9024	-6.7912	false	117	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	24	-6.7912	-6.68	false	129	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	25	-6.68	-6.5688	false	168	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	26	-6.5688	-6.4576	false	156	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	27	-6.4576	-6.3464	false	190	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	28	-6.3464	-6.2352	false	241	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	29	-6.2352	-6.124	false	244	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	30	-6.124	-6.0128	false	291	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	31	-6.0128	-5.9016	false	363	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	32	-5.9016	-5.7904	false	431	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	33	-5.7904	-5.6792	false	485	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	34	-5.6792	-5.568	false	426	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	35	-5.568	-5.4568	false	439	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	36	-5.4568	-5.3456	false	417	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	37	-5.3456	-5.2344	false	470	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	38	-5.2344	-5.1232	false	414	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	39	-5.1232	-5.012	false	315	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	40	-5.012	-4.9008	false	225	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	41	-4.9008	-4.7896	false	186	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	42	-4.7896	-4.6784	false	129	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	43	-4.6784	-4.5672	false	147	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	44	-4.5672	-4.456	false	166	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	45	-4.456	-4.3448	false	82	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	46	-4.3448	-4.2336	false	67	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	47	-4.2336	-4.1224	false	18	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	48	-4.1224	-4.0112	false	1	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e10f07d4941012b5199	permeability	source_log10_permeability	6814	49	-4.0112	-3.9	true	3	pampa	pampa	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:02bb3f43bedca9581c29	permeability	log10(cm/s)	113	0	-8.523	-7.9045	false	9	pampa	pampa_log_papp	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:02bb3f43bedca9581c29	permeability	log10(cm/s)	113	1	-7.9045	-7.286	false	5	pampa	pampa_log_papp	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:02bb3f43bedca9581c29	permeability	log10(cm/s)	113	2	-7.286	-6.6675	false	16	pampa	pampa_log_papp	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:02bb3f43bedca9581c29	permeability	log10(cm/s)	113	3	-6.6675	-6.049	false	21	pampa	pampa_log_papp	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:02bb3f43bedca9581c29	permeability	log10(cm/s)	113	4	-6.049	-5.4305	false	19	pampa	pampa_log_papp	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:02bb3f43bedca9581c29	permeability	log10(cm/s)	113	5	-5.4305	-4.812	false	24	pampa	pampa_log_papp	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:02bb3f43bedca9581c29	permeability	log10(cm/s)	113	6	-4.812	-4.1935	false	16	pampa	pampa_log_papp	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:02bb3f43bedca9581c29	permeability	log10(cm/s)	113	7	-4.1935	-3.575	true	3	pampa	pampa_log_papp	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	0	-8.04	-7.81411764706	false	24	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	1	-7.81411764706	-7.58823529412	false	44	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	2	-7.58823529412	-7.36235294118	false	79	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	3	-7.36235294118	-7.13647058824	false	108	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	4	-7.13647058824	-6.91058823529	false	121	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	5	-6.91058823529	-6.68470588235	false	112	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	6	-6.68470588235	-6.45882352941	false	97	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	7	-6.45882352941	-6.23294117647	false	72	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	8	-6.23294117647	-6.00705882353	false	50	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	9	-6.00705882353	-5.78117647059	false	51	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	10	-5.78117647059	-5.55529411765	false	43	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	11	-5.55529411765	-5.32941176471	false	36	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	12	-5.32941176471	-5.10352941176	false	26	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	13	-5.10352941176	-4.87764705882	false	14	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	14	-4.87764705882	-4.65176470588	false	18	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	15	-4.65176470588	-4.42588235294	false	19	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b4fc7be3597e011e0cbd	permeability	log10(cm/s)	920	16	-4.42588235294	-4.2	true	6	pampa	pampa_log_peff	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7d189ae10fcf0e62583b	permeability	log10(cm/s)	8	0	-5.70114692359	-5.59622269304	false	2	pampa	pampa_permeability_25c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7d189ae10fcf0e62583b	permeability	log10(cm/s)	8	1	-5.59622269304	-5.49129846249	false	0	pampa	pampa_permeability_25c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7d189ae10fcf0e62583b	permeability	log10(cm/s)	8	2	-5.49129846249	-5.38637423193	false	2	pampa	pampa_permeability_25c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7d189ae10fcf0e62583b	permeability	log10(cm/s)	8	3	-5.38637423193	-5.28145000138	false	1	pampa	pampa_permeability_25c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7d189ae10fcf0e62583b	permeability	log10(cm/s)	8	4	-5.28145000138	-5.17652577083	true	3	pampa	pampa_permeability_25c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:186504c52f9f5359f6a7	permeability	log10(cm/s)	8	0	-5.1739251973	-5.10508781476	false	2	pampa	pampa_permeability_37c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:186504c52f9f5359f6a7	permeability	log10(cm/s)	8	1	-5.10508781476	-5.03625043222	false	2	pampa	pampa_permeability_37c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:186504c52f9f5359f6a7	permeability	log10(cm/s)	8	2	-5.03625043222	-4.96741304969	false	0	pampa	pampa_permeability_37c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:186504c52f9f5359f6a7	permeability	log10(cm/s)	8	3	-4.96741304969	-4.89857566715	false	3	pampa	pampa_permeability_37c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:186504c52f9f5359f6a7	permeability	log10(cm/s)	8	4	-4.89857566715	-4.82973828461	true	1	pampa	pampa_permeability_37c	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:c52d7bcc5a40e55b1d74	permeability	source_log10_permeability	159	0	-6.96	-6.65125	false	9	rrck	rrck	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:c52d7bcc5a40e55b1d74	permeability	source_log10_permeability	159	1	-6.65125	-6.3425	false	10	rrck	rrck	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:c52d7bcc5a40e55b1d74	permeability	source_log10_permeability	159	2	-6.3425	-6.03375	false	24	rrck	rrck	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:c52d7bcc5a40e55b1d74	permeability	source_log10_permeability	159	3	-6.03375	-5.725	false	22	rrck	rrck	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:c52d7bcc5a40e55b1d74	permeability	source_log10_permeability	159	4	-5.725	-5.41625	false	25	rrck	rrck	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:c52d7bcc5a40e55b1d74	permeability	source_log10_permeability	159	5	-5.41625	-5.1075	false	33	rrck	rrck	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:c52d7bcc5a40e55b1d74	permeability	source_log10_permeability	159	6	-5.1075	-4.79875	false	18	rrck	rrck	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:c52d7bcc5a40e55b1d74	permeability	source_log10_permeability	159	7	-4.79875	-4.49	true	18	rrck	rrck	apparent_permeability	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:e119447d3b9a4799ac21	permeability	log10(ratio)	7	0	0.146128035678	0.405084244956	false	2	caco2	caco2_efflux_ratio	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:e119447d3b9a4799ac21	permeability	log10(ratio)	7	1	0.405084244956	0.664040454235	false	0	caco2	caco2_efflux_ratio	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:e119447d3b9a4799ac21	permeability	log10(ratio)	7	2	0.664040454235	0.922996663513	false	2	caco2	caco2_efflux_ratio	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:e119447d3b9a4799ac21	permeability	log10(ratio)	7	3	0.922996663513	1.18195287279	false	1	caco2	caco2_efflux_ratio	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:e119447d3b9a4799ac21	permeability	log10(ratio)	7	4	1.18195287279	1.44090908207	true	2	caco2	caco2_efflux_ratio	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:fefa1c655f5adaaea982	permeability	log10(ratio)	94	0	-0.619788758288	-0.264280718854	false	7	caco2	caco_2_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:fefa1c655f5adaaea982	permeability	log10(ratio)	94	1	-0.264280718854	0.0912273205804	false	16	caco2	caco_2_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:fefa1c655f5adaaea982	permeability	log10(ratio)	94	2	0.0912273205804	0.446735360015	false	16	caco2	caco_2_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:fefa1c655f5adaaea982	permeability	log10(ratio)	94	3	0.446735360015	0.802243399449	false	23	caco2	caco_2_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:fefa1c655f5adaaea982	permeability	log10(ratio)	94	4	0.802243399449	1.15775143888	false	13	caco2	caco_2_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:fefa1c655f5adaaea982	permeability	log10(ratio)	94	5	1.15775143888	1.51325947832	false	4	caco2	caco_2_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:fefa1c655f5adaaea982	permeability	log10(ratio)	94	6	1.51325947832	1.86876751775	false	2	caco2	caco_2_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:fefa1c655f5adaaea982	permeability	log10(ratio)	94	7	1.86876751775	2.22427555719	false	2	caco2	caco_2_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:fefa1c655f5adaaea982	permeability	log10(ratio)	94	8	2.22427555719	2.57978359662	true	11	caco2	caco_2_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b68adf7560c9270af5a5	permeability	log10(ratio)	26	0	-0.585026652029	-0.241954567923	false	4	caco2	caco_2_er_with_inhibitor	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b68adf7560c9270af5a5	permeability	log10(ratio)	26	1	-0.241954567923	0.101117516183	false	7	caco2	caco_2_er_with_inhibitor	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b68adf7560c9270af5a5	permeability	log10(ratio)	26	2	0.101117516183	0.444189600288	false	7	caco2	caco_2_er_with_inhibitor	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b68adf7560c9270af5a5	permeability	log10(ratio)	26	3	0.444189600288	0.787261684394	false	2	caco2	caco_2_er_with_inhibitor	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:b68adf7560c9270af5a5	permeability	log10(ratio)	26	4	0.787261684394	1.1303337685	true	6	caco2	caco_2_er_with_inhibitor	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:ba29d92e2d3c7f6eef40	permeability	log10(ratio)	2	0	0.9731278536	1.01372053469	false	1	mdck	mdck_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:ba29d92e2d3c7f6eef40	permeability	log10(ratio)	2	1	1.01372053469	1.05431321578	false	0	mdck	mdck_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:ba29d92e2d3c7f6eef40	permeability	log10(ratio)	2	2	1.05431321578	1.09490589688	false	0	mdck	mdck_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:ba29d92e2d3c7f6eef40	permeability	log10(ratio)	2	3	1.09490589688	1.13549857797	false	0	mdck	mdck_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:ba29d92e2d3c7f6eef40	permeability	log10(ratio)	2	4	1.13549857797	1.17609125906	true	1	mdck	mdck_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1c5d9195fb118bcb57ab	permeability	log10(ratio)	21	0	0	0.246089784276	false	10	others_er	others_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1c5d9195fb118bcb57ab	permeability	log10(ratio)	21	1	0.246089784276	0.492179568552	false	5	others_er	others_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1c5d9195fb118bcb57ab	permeability	log10(ratio)	21	2	0.492179568552	0.738269352828	false	4	others_er	others_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1c5d9195fb118bcb57ab	permeability	log10(ratio)	21	3	0.738269352828	0.984359137104	false	0	others_er	others_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1c5d9195fb118bcb57ab	permeability	log10(ratio)	21	4	0.984359137104	1.23044892138	true	2	others_er	others_er	efflux_ratio	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:8255512a50a6d3030ca6	permeability	fraction_retained	12	0	0	0.0942857142857	false	6	pampa	pampa_membrane_retention	membrane_retention	identity
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:8255512a50a6d3030ca6	permeability	fraction_retained	12	1	0.0942857142857	0.188571428571	false	3	pampa	pampa_membrane_retention	membrane_retention	identity
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:8255512a50a6d3030ca6	permeability	fraction_retained	12	2	0.188571428571	0.282857142857	false	1	pampa	pampa_membrane_retention	membrane_retention	identity
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:8255512a50a6d3030ca6	permeability	fraction_retained	12	3	0.282857142857	0.377142857143	false	0	pampa	pampa_membrane_retention	membrane_retention	identity
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:8255512a50a6d3030ca6	permeability	fraction_retained	12	4	0.377142857143	0.471428571429	false	0	pampa	pampa_membrane_retention	membrane_retention	identity
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:8255512a50a6d3030ca6	permeability	fraction_retained	12	5	0.471428571429	0.565714285714	false	1	pampa	pampa_membrane_retention	membrane_retention	identity
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:8255512a50a6d3030ca6	permeability	fraction_retained	12	6	0.565714285714	0.66	true	1	pampa	pampa_membrane_retention	membrane_retention	identity
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:408b53088a908b2f69a2	solubility	log10(mass_concentration_kg_m3)	5	0	-0.221848749616	0.283203414427	false	2	gravimetric_analysis	mass_concentration_kg_m3	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:408b53088a908b2f69a2	solubility	log10(mass_concentration_kg_m3)	5	1	0.283203414427	0.78825557847	false	1	gravimetric_analysis	mass_concentration_kg_m3	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:408b53088a908b2f69a2	solubility	log10(mass_concentration_kg_m3)	5	2	0.78825557847	1.29330774251	false	0	gravimetric_analysis	mass_concentration_kg_m3	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:408b53088a908b2f69a2	solubility	log10(mass_concentration_kg_m3)	5	3	1.29330774251	1.79835990656	false	0	gravimetric_analysis	mass_concentration_kg_m3	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:408b53088a908b2f69a2	solubility	log10(mass_concentration_kg_m3)	5	4	1.79835990656	2.3034120706	true	2	gravimetric_analysis	mass_concentration_kg_m3	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:159cc9806f9049a4bcfd	solubility	log10(mass_fraction)	1	0	-1.77469071827	-1.77469071827	true	1	uv_vis_spectrophotometry	mass_fraction	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1b2473b24555a16fcb6f	solubility	log10(mass_ratio_of_solute_to_solvent)	3	0	-2.40340290437	-2.0513260433	false	1	determined_from_density_measurements	mass_ratio_of_solute_to_solvent	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1b2473b24555a16fcb6f	solubility	log10(mass_ratio_of_solute_to_solvent)	3	1	-2.0513260433	-1.69924918222	false	0	determined_from_density_measurements	mass_ratio_of_solute_to_solvent	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1b2473b24555a16fcb6f	solubility	log10(mass_ratio_of_solute_to_solvent)	3	2	-1.69924918222	-1.34717232115	false	0	determined_from_density_measurements	mass_ratio_of_solute_to_solvent	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1b2473b24555a16fcb6f	solubility	log10(mass_ratio_of_solute_to_solvent)	3	3	-1.34717232115	-0.99509546008	false	1	determined_from_density_measurements	mass_ratio_of_solute_to_solvent	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:1b2473b24555a16fcb6f	solubility	log10(mass_ratio_of_solute_to_solvent)	3	4	-0.99509546008	-0.643018599007	true	1	determined_from_density_measurements	mass_ratio_of_solute_to_solvent	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:490506e62c71a9db62fa	solubility	log10(mass_ratio_of_solute_to_solvent)	3	0	-2.40893539297	-2.16577670847	false	1	from_the_density_plateau	mass_ratio_of_solute_to_solvent	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:490506e62c71a9db62fa	solubility	log10(mass_ratio_of_solute_to_solvent)	3	1	-2.16577670847	-1.92261802397	false	0	from_the_density_plateau	mass_ratio_of_solute_to_solvent	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:490506e62c71a9db62fa	solubility	log10(mass_ratio_of_solute_to_solvent)	3	2	-1.92261802397	-1.67945933948	false	1	from_the_density_plateau	mass_ratio_of_solute_to_solvent	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:490506e62c71a9db62fa	solubility	log10(mass_ratio_of_solute_to_solvent)	3	3	-1.67945933948	-1.43630065498	false	0	from_the_density_plateau	mass_ratio_of_solute_to_solvent	solubility	log10
